artist_id	artist_name	genres
9126	Attila	Jam rock|Nigun
9127	Fuck Your Shadow From Behind	Post-punk|Pop|Metallic Doom Rock|Glam rock|Gospel|Clownstep|Psychedelic rock|Melodic hardcore|Electronic art|Neo-classical metal|Japanese Pop|G-funk|Grindcore|Adult album alternative|Psychedelic trance|Virtual band|Doo-wop|Salsa|Bluegrass|Plena
9128	Bholoja	Psychedelic rock|Bluegrass|Madrigal|Electronic opera|Madrigal|Soul, Pop, RnB, Gospel, Hip Hop|Heavy metal|Doo-wop|Pop|Music of Montenegro|Acoustic guitar|Power trio|Salsa|Reggae
9129	Bala Brothers	G-funk|Micronesian|Music of Montenegro|Classical Piano|Jazz|Psychedelic rock|Grindcore|Punk blues|Kirana Gharana|Classic rock|Alternative rock|Metal|Pshico metal
9134	Giovanni Bassano	Emo|Gospel|Acoustic guitar|Metallic Doom Rock|Rock|Oi!|Black metal|Madrigal|Jam rock|Synthpunk|Symphonic black metal|New Wave|Disco Lento|Madrigal|Emo violence|Psychedelic rock|Grindcore|Music of Montenegro|Nu metal|Classic rock|Grindcore|New Wave|Disco Lento|Hardcore techno
9136	All Shall Perish	Music of Montenegro|Psychedelic rock|Grindcore|Pop|Bozlak|Alternative rock|Alternative rock|Grime|Bluebeat|Bluegrass|Black metal|Bluebeat
9137	Fall Over The Sins	Acoustic guitar|Soul, Pop, RnB, Gospel, Hip Hop|Madrigal|Electronic opera|Heavy metal|Psychedelic rock|Chiptune|Grunk|Doo-wop|Bluegrass|Melodic hardcore|Raï|No Wave|Boomba
9138	Feo-Gasy	Bluegrass|Psychedelic rock|Electronic body|Reggae|Electronic opera|Grunk|Music of Montenegro|Kirana Gharana|Madrigal
9140	The Bled	Virtual band|Minimal techno|Neo-classical metal|Freak folk|Ramkbach|Nu metal|Brukdown|British Invasion|Freak folk|Nigun
9141	Carnifex	Nu metal|Pop|Metallic Doom Rock|Gospel|Indian folk|Gamelan Siteran
9142	A Forest of Stars	Gospel|Emo|Progressive rock|Metallic Doom Rock|Technical death metal|Jam rock|Hardcore techno|Technical death metal|New Wave|Grindcore|Power noise|Japanese Pop|New Wave|Industrial|Seven-string guitar|Nu metal
9143	Spastic Ink	Electronic art|Reggae|Dark ambient|Hakka hill song|Neo-classical metal|Psychedelic rock|Japanese Pop|Classic rock|Nu metal|Soul, Pop, RnB, Gospel, Hip Hop|Tientos|Chicago blues|Soul, Pop, RnB, Gospel, Hip Hop
9144	Mysticum	Mambo|Vocal Improvisation|Hard rock|Japanese Pop|Metallic Doom Rock|Pop|Alternative metal|Gospel|Synthpop|Nu metal|Sacred|Alternative metal|Freak folk|Melodic hardcore|Psychedelic rock|Industrial rock|Virtual band|Doo-wop|Adult album alternative
9146	Dan Siegel	Gospel|Metallic Doom Rock|Nu metal|Japanese Pop|Emo|New Wave|Hardcore techno|Jam rock|Technical death metal|New Wave|Goa trance|Progressive rock|Psychedelic rock|Industrial|Sacred|Post-punk|Acid rock|Technical death metal|Grindcore|Seven-string guitar|Power noise
9147	Miss May I	Gospel|Metallic Doom Rock|Psychedelic rock|Sacred|Acid rock|Glam rock|Post-punk|Grime|Music of Montenegro|Grindcore|Electro|Industrial|Bozlak|Kadans|Acid rock|Japanese Pop|G-funk|Computer Rock|Punk blues|Clownstep|Mizik rasin|Jam rock|Old school hip hop|Nu metal|Alternative rock|Power noise
9148	Rage	Jam rock|Tech House|Folk metal|Darkcore|Blues|Grindcore
9151	The Crimson Armada	Electronic opera|Doo-wop|Psychedelic rock|Christian alternative rock|Electronic art|Timba|Melodic hardcore|Visual Kei|Salsa|Harsh noise|Hard trance|Soul, Pop, RnB, Gospel, Hip Hop|Techno|Kirana Gharana|Viking metal|Power trio
9152	Scanner	Horror film score|Progressive, new age, gothic, pop|Kirana Gharana|Renaissance|Grunge|Melodic hardcore|Agung|Punk blues|Intelligent drum and bass|Verdiales|Micronesian|Agung|Psychedelic rock|Alternative dance|G-funk|Classical Piano|Manila sound|Rare groove|Symphonic black metal|Gothic metal|Agung|les Fleurs de Fouxi|Old school hip hop|Medieval folk rock|Musical comedy|Soul 
9156	Inquisition	Old school hip hop|Alternative dance|Tropotianka|Psychedelic rock|Crunk and B|Tientos|Bertsolaritza|Grime|Bubblegum pop|Punk blues|Electronic art
9157	Kataxu	Jam rock|Psychobilly|Emo|Pop|Samba|Folk metal
9158	Haste the Day	Jam rock|Heavy metal|Pung cholom|Doo-wop|Emo|Psychobilly|Acoustic guitar|Timba|Pop|Electronic opera|Neo-classical metal|Madrigal|Bluegrass|Tropotianka|Salsa
9159	Агата Кристи	Heavy metal
9160	Dernier Martyr	Harsh noise|Doo-wop|Trip hop|Psychedelic rock|Heavy metal|Salsa|Bounce|Madrigal|Acoustic guitar|Techno|Christian alternative rock|Madrigal|Electronic art|Pop|Mambo|Disco|Folk rock|Deathrock|Progressive metal|Sega|Bluegrass|Japanese Pop|Metallic Doom Rock|Rapcore|Visual Kei|Harsh noise
9161	Soliness	Industrial|Goa trance|Japanese Pop|Metallic Doom Rock|Gospel|Nu metal|Sacred|Oriental metal|Goa trance|Seven-string guitar|Grunk|Jam rock|Psychedelic rock|Post-punk|Emo|Technical death metal|Funkcore|Melodic death metal|Grindcore|Madrigal|Virtual band|Acid rock|Bozlak|Goregrind|Folk metal|Hardcore techno|Drum and bass|Rare groove|Acid rock|Madchester|Nu metal|Industrial metal|Extreme metal
9162	Дельфин	Music of Montenegro|Psychedelic rock|Sacred|Clownstep|Metallic Doom Rock|Music of Montenegro|Bozlak|G-funk|Pop|Post-punk|Punk blues|Gospel
9163	Ю.г.	Doo-wop|Electronic opera|Filmi|Techno|Salsa|Visual Kei|Music of Rostov|Hard trance|Danzón|Urban Rapublic|Broken beat|Hard trance
9164	Ю.Г.	Goregrind|Drum and bass|Jam rock|Sludge metal|Disc jockey
9165	Nortt	Calypso|Psychedelic rock|Gothic metal|Electronic body|Kirana Gharana|Neo-classical metal|Bluegrass|Classic rock|Symphonic black metal
9166	Eternal September	Madrigal|Acoustic guitar|Melodic hardcore|Madrigal|Symphonic|Maxixe|Viking metal|Psychedelic rock|Doo-wop|Electronic opera
9168	Vampires Everywhere!	Psychedelic rock|Virtual band|Speed metal|Doo-wop|Guaguancó|Metallic Doom Rock|Avant-garde jazz|Punk blues|Viking metal|UK hardcore|Sacred|Christian hip hop|Acid techno|Soul, Pop, RnB, Gospel, Hip Hop|UK hardcore|Grunge|Melodic hardcore|Madrigal|Salsa|Danzón|Neo-classical metal|Pop|Clownstep|Music of Montenegro|Computer Rock|Bozlak|Pop rap|Speed metal|Electroacoustics|Speed metal|Urban Rapublic|Christian hip hop
9169	Adept	Sacred|Music of Montenegro|Grunk|Grime|Pop|Electronic body|Bluegrass|Computer Rock|French classical|Techno|Grindcore|Jam rock|Doo-wop|Japanese Pop|Metallic Doom Rock|Gospel|Industrial|G-funk|Post-punk|Emo|Folk rock|Electronic opera|Christian rock|Bozlak|Old school hip hop|Glam rock|Minimal techno|Tropotianka|Nu metal|Rare groove|Electronica|Hard rock|New Wave
9170	Armor For The Broken	Mambo|Sacred|Psychedelic rock|Clownstep|Synthpop|Metallic Doom Rock|Clownstep|Post-punk|Melodic hardcore|Neotraditional country|College rock|Blackened death metal|Pop|Folk rock
9171	Fall	Electronic opera|Doo-wop|Salsa|Psychedelic rock|Punk blues|Counterfolk|Trip hop|Electronic art|Visual Kei|Techno|Pung cholom|Timba|Christian alternative rock|Rapcore|Pop|Indian classical|Madrigal|Bluegrass|Filmi|Harsh noise
9172	Unprecious	Maxixe|Heavy metal|Doo-wop|Pop funk|Electronic opera|Melodic hardcore|EAI
9173	Guinga	Blues|Soul, Pop, RnB, Gospel, Hip Hop|Madrigal|Tech House|Drum and bass|Flamenco|Electronic opera|Early|Acoustic guitar|Aggrotech|Christian punk|Dub|Doo-wop|Sludge metal|Seven-string guitar|West Coast hip hop|Madrigal|Industrial|Grindcore|Acid rock|Acid jazz|Jam rock|Oriental metal|New Wave|Moshcore|Christian entertainment industry|Sacred|Folk metal|Christian hardcore|Neofolk|Progressive rock|Melodic death metal|Classics
9174	Greeley Estates	Acoustic guitar|Madrigal|Melodic hardcore|Madrigal|Viking metal|Psychedelic rock|Doo-wop|Madrigal|Pop|Music of Montenegro|Soul, Pop, RnB, Gospel, Hip Hop|Reggae rock|No Wave
9175	Dimension F3H	Madrigal|Acoustic guitar|Psychedelic rock|Bluegrass|Soul, Pop, RnB, Gospel, Hip Hop|Doo-wop
9176	Everlost	Japanese Pop|New wave of new wave|Nu metal|New wave of new wave|Melodic hardcore|Seven-string guitar|Pop|Minimal techno
9177	I Set My Friends on Fire	Pop|Jam rock|Grunk|Japanese Pop|Emo|Grindcore|Madrigal|Sacred|Belgian hip hop|Alternative dance|Metallic Doom Rock|Gospel|Acoustic guitar|String|Grindcore|Sludge metal|Madrigal|Psychedelic rock|Progressive rock|Disc jockey|Sonata form|Psychedelic trance|Freeform hardcore|New Wave
9178	Parkway Drive	Metallic Doom Rock|Sacred|Psychedelic rock|Bluegrass|Music of Montenegro|Computer Rock|Bozlak|Grime|Alternative rock|Bluebeat|punk
9179	Misery Signals	Soul, Pop, RnB, Gospel, Hip Hop|Electronic opera|Bozlak|Early|Madrigal|Doo-wop|Danzón|Sacred|Madrigal|Visual Kei|Acid rock|Deathrock|Power trio|New Wave|Psychedelic rock|Danzón|Power trio
9180	3	Post-punk|Metallic Doom Rock|Pop|Gospel|Synthpop|Glam rock|Clownstep|Melodic hardcore|Psychedelic rock|Rapso
9181	Drop Dead, Gorgeous	Soul, Pop, RnB, Gospel, Hip Hop|Acoustic guitar|Psychedelic rock|Madrigal|Electronic opera|Doo-wop|Metallic Doom Rock|Madrigal|Bluegrass|Electronic art|Soul, Pop, RnB, Gospel, Hip Hop|Punk blues|Pop|Reggae
9182	Klabautamann	Samba-enredo|G-funk|String|Cuban Hip Hop Latin Electronic|Cuban Hip Hop Latin Electronic|Synthpunk|Grindcore|Pop|Music of Montenegro|Jazz
9183	Carach Angren	Hakka hill song|Grindcore|Soul, Pop, RnB, Gospel, Hip Hop|Russian pop|Neo-classical metal|Reggae
9184	From the Sunset, Forest and Grief	Doo-wop|Electronic opera|Danzón|Soul, Pop, RnB, Gospel, Hip Hop|Salsa|Deathrock|Visual Kei|Bluegrass|Music of Montenegro|Metallic Doom Rock|Choral|Sacred|Power trio|Danzón|Power trio|Madrigal|Clownstep|Punk blues|Heavy metal
9185	PsyOpus	Soul, Pop, RnB, Gospel, Hip Hop|Madrigal|Electronic opera|Doo-wop|Bluegrass|Danzón|Madrigal|Power trio|Danzón|Power trio|Techno|Heavy metal|Metamorphic|Viking metal|Visual Kei|Danzón|Soul, Pop, RnB, Gospel, Hip Hop|Motown Sound|Metallic Doom Rock|Madrigal|Reggae|Indian classical|Christian rock|Old school hip hop|Acoustic guitar|Nasheed
9186	Be Persecuted	Minimal techno|Madrigal|Clownstep|Melodic hardcore|Post-punk|Danzón|Pop|Rapcore|Indian classical|Doo-wop|Madrigal|Japanese Pop|Metallic Doom Rock|Mexican cumbia|Glam rock|Sonata form|Symphonic|Mento|Ramkbach
9187	Karna	Grunk|Pop|Psychedelic rock|Metallic Doom Rock|Breakbeat hardcore|Grebo|Contradanza|Grindcore|Gospel|Electronic opera
9188	Inhuman Hate	
9189	Blood Red Fog	Psychedelic rock|Folk rock|Pop|Gospel|Synthpop|Minimal techno|Bluebeat|Acid rock|Folk rock
9190	Stan Getz & The Oscar Peterson Trio	Music of the Cayman Islands|Madrigal|Techno|Salsa|Perico ripiao
9191	Stefano Di Battista	Pop|Icelandic folk|Emo violence|Electro|Franco-country
9192	Thandiswa	G-funk|Music of Montenegro|Bozlak|Sacred|Metallic Doom Rock|Punk blues|Pop|Gospel|Post-punk|Classic rock|Pop|Punjabi Dances|Music of Montenegro|Hip Hop
9193	Hypothermia	Bluegrass|Soul, Pop, RnB, Gospel, Hip Hop|Music of Montenegro|Video game|Melodic hardcore|Electronic opera|Glam rock|Two Tone Ska|Soul, Pop, RnB, Gospel, Hip Hop
9194	Ice Ages	Pop
9195	Sun of the Blind	Belgian hip hop|Classical Piano
9196	Gregory Isaacs	Sacred|Bluegrass|Clownstep|Metallic Doom Rock|G-funk|Music of Montenegro|Neo-classical metal|Melodic hardcore|Bozlak|Glam rock|Tropotianka|Old school hip hop|Beleganjur|Punk blues|Pop|Música Popular Brasileira|Minimal techno|punk
9198	Mahotella Queens	Acoustic guitar|Metallic Doom Rock|Madrigal|Pop|Electronic art|Psychedelic rock|Sacred|Soul, Pop, RnB, Gospel, Hip Hop|Bluegrass|Gospel|Madrigal|Kosmische Musik|Music of Wyoming|Doo-wop|Electronic opera|Virtual band|Salsa|UK hardcore|Kosmische Musik|Post-punk
9200	Cesária Évora	Belgian hip hop|Horror film score|Renaissance|Micronesian|Rockabilly|Psychedelic rock|Kirana Gharana|Old school hip hop|Contemporary Folk|Punk blues|G-funk|Agung|Grunge|Classical Piano|Candy punk|Manila sound|Symphonic black metal|Soul 
9202	Forest Silence	Nu metal|Kingdom songs|Breakbeat|Seven-string guitar|Ppongtchak|Madchester|Folk|Pop|Sacred|Synthpop|Metallic Doom Rock|Emo|Madchester|Goa trance|Southern soul
9203	Elffor	Soul, Pop, RnB, Gospel, Hip Hop|Acoustic guitar|Madrigal|Psychedelic rock|Bluegrass|Electronic opera|Madrigal|Soul, Pop, RnB, Gospel, Hip Hop|Reggae|Chiptune|Rapcore|Pop|Doo-wop|Metallic Doom Rock
9207	Howard Skempton	G-funk|Micronesian
9209	Bornholm	Acoustic guitar|Madrigal|Big beat|Psychedelic rock|Kosmische Musik|Soul, Pop, RnB, Gospel, Hip Hop|Metallic Doom Rock|Shoegazing|No Wave|Kosmische Musik
9211	Lyrinx	Acoustic guitar|Psychedelic rock|Electronic opera|Doo-wop|Madrigal|Mexican cumbia|Madrigal|Melodic hardcore
9212	Sorcier des Glaces	Doo-wop|Electronic opera|Visual Kei|Hard trance|Timba|Christian alternative rock|Salsa|Electronic art|Filmi
9213	Monarque	Post-punk|Metallic Doom Rock|Pop|Clownstep|Psychedelic rock|Gospel|Glam rock|Acid rock|Folk rock|Doo-wop|Folk rock|Plena
9214	nailed god	Electronic art|Reggae|Hakka hill song|Grindcore|Soul, Pop, RnB, Gospel, Hip Hop|Pop|Neo-classical metal|Free tekno|Psychedelic rock|Classic rock|punk|Christian alternative rock|Dark ambient
9215	Arckanum	Sacred|Madrigal|Glam rock
9216	Von	Gospel|Metallic Doom Rock|Post-punk|Sacred|Psychedelic trance|Emo violence|Classic rock|Symphonic|Emo|Grindcore|Alternative rock|Cuban Hip Hop Latin Electronic|G-funk|Emo violence
9217	Rev 16:8	Reggae|Soul, Pop, RnB, Gospel, Hip Hop|Electronic art|Psychedelic rock|Classic rock|Grindcore|European industrial metal|punk
9218	Panchrysia	Mambo|Virtual band|Japanese Pop|Metallic Doom Rock|Synthpop|Pop|Educational|Gospel|Glam punk|Nu metal|Freak folk|Mozarabic chant|Sacred|Music of Andalusia|Avant-garde jazz|Neotraditional country|Adult album alternative|Guaguancó|Doo-wop|Modal jazz|Jug band
9219	Benighted in Sodom	
9220	Cloudkicker	Darkcore|Folk metal|Jam rock|Post-rock|Disc jockey|British Invasion
9221	Mourning Forest	Electronic opera|Heavy metal
9222	Demonic Resurrection	Computer Rock|Music of Montenegro|Psychedelic rock|Beleganjur|Metallic Doom Rock|Southern rock|Tientos|Old school hip hop|Punk blues|Sacred|Pop|Tropotianka|Melodic hardcore|Classic rock|Bluegrass|Kirana Gharana|Glam rock|Applecore
9223	Eternum	Psychedelic rock|Grime|Pop|Music of Montenegro|Grindcore|Black metal|Grunk|Neo-classical metal|Bluegrass|Metallic Doom Rock|Emo|Acid rock|Old school hip hop|Mizik rasin|Two Tone Ska|Tientos|Sinawi|Reggae rock|Bocet|Perico ripiao
9224	Nihternnes	Contemporary Folk|Blue-eyed soul|Japanese Pop|G-funk|Micronesian|Nu metal|Beard punk|Pop|Alternative rock|Blue-eyed soul|Metallic Doom Rock|Sacred|Jesus|Nu metal
9225	Kaisa	
9226	Blood Stained Dusk	
9232	Eddie Kendricks	Mambo|Nu metal|Synthpop|Japanese Pop|Pop|Japanese Pop|Synthpop|Melodic hardcore|Sacred|Psychedelic rock|Metallic Doom Rock
9233	Glorior Belli	Punk blues|Pop|Power electronics|Psychedelic rock|Seven-string guitar|Ppongtchak
9234	Quest for Blood	Madrigal|Acoustic guitar|Neo-klezmer|Madrigal|Teen pop|Metallic Doom Rock|Neo-klezmer|Kosmische Musik|Electronic art|Nigun|Chutney|Punk blues|Neo-classical metal|Psychedelic rock|Pop|Acid techno|Salsa|Disco|Indian classical|East Coast hip hop
9235	Blut aus Nord	Slovenian-style polka|Japanese Pop|Metallic Doom Rock|Sacred|Pop|Gospel|Slovenian-style polka|Psychedelic rock|Nu metal|Brukdown|Goa trance
9236	Krallice	Grindcore|Pop|Emo|Emo violence|Synthpunk|Psychedelic rock|Ghetto Rock|Black metal|Grime
9237	Ne Obliviscaris	Electronic opera|Heavy metal|Techno|Psychedelic rock|Visual Kei|Salsa|Filmi|Punk blues|Urban Rapublic|Harsh noise
9238	Jon Lajoie	Grindcore|Classic rock|Emo|Melodic hardcore|Emo violence|Emo violence|Grindcore|British Invasion
9239	Nocte Obducta	Jam rock|Drum and bass|Symphonic black metal|Disc jockey|Changui|Samba|Seven-string guitar|Grindcore|Pop|Canadian rock|Alternative-reggaeton
9240	Charred Walls Of The Damned	Madrigal|Acoustic guitar|Madrigal|Melodic hardcore|Maxixe|Symphonic|Doo-wop|Music of Montenegro|Electronic opera|Jùjú
9241	BBC National Orchestra of Wales	Nu metal
9244	The Sarcophagus	Glam punk|Happy hardcore|Standards|Indian classical|Music of Montenegro
9245	Mondwolf	Pop|Japanese Pop|Nu metal|Emo|Jam rock|Gospel|Indian folk|Rock Against Communism|Grindcore|Metallic Doom Rock|Seven-string guitar|Trance|Byzantine|Psychedelic trance|Grindcore|Detroit techno|Power electronics|Nu metal|Breakbeat|Freeform hardcore|Sacred
9246	Nordlicht	Psychedelic rock|Soul, Pop, RnB, Gospel, Hip Hop|Pop, RnB, World
9247	Trauerspiel	
9248	Q_snc	Bozlak|G-funk|Sacred|Metallic Doom Rock|Pop|Post-punk|Ppongtchak|Punjabi Dances|Punk blues|Alternative rock|Psychedelic rock|Kadans|Clownstep|Old school hip hop|Gospel
9249	Nyctalgia	Grindcore|Mozarabic chant|Music of Rostov|Pop|Urban jazz|Bhangraton|Alternative dance|Adult album alternative|Milonga|Punk rock|Melodic hardcore
9250	Betray-Ed	Nigun|Jam rock|Drum and bass
9251	elysium+obscura	
9252	Wendess	Japanese Pop|Psychedelic rock|Pop
9253	Astoroth	Alternative dance|Tropotianka|Neo-classical metal|Punk blues|Psychedelic rock|Old school hip hop|Film soundtrack|Folkcore
9256	Emil Gilels; Eugen Jochum: Berlin Philharmonic Orchestra	Emo|Jam rock|Japanese Pop|Metallic Doom Rock|Gospel|Nu metal|Grindcore|Seven-string guitar|French classical|Hardcore techno|Sacred|Industrial|Virtual band|Folk rock|Electronic opera|Goa trance|Power electronics|Sludge metal|Psychedelic rock
9257	Empty Vessel Music	Nu metal|Japanese Pop|Metallic Doom Rock|Industrial|Gospel|Jam rock|Psychedelic rock|Goa trance
9258	Woodland Choir	Goa trance|Pop|Japanese Pop|Metallic Doom Rock|Goa trance|Gospel|Industrial|Psychedelic rock|Sonata form|Acid rock|Sacred|Nu metal|Jam rock|Seven-string guitar|Post-punk|Emo|Folk rock|Slovenian-style polka|Madchester
9259	Vurgart	Black metal|Jam rock|Japanese Pop|Music of Montenegro|Tech House|Pop, RnB, World
9260	Upon Ruins	Metallic Doom Rock|Japanese Pop|Gospel|Nu metal|Sacred|Goa trance|Rock|Post-punk|Minimal techno|Psychedelic trance|Jam rock|Psychedelic rock|Industrial|Folk rock|Detroit techno|Electronic art|Breakbeat|Nu metal|Techno|Doo-wop|Speed metal|Progressive rock|Seven-string guitar|Grunge|Virtual band|Acid techno|Music of Montenegro|Acid rock|Experimental|Salegy|Hardcore techno|Slovenian-style polka|Mariachi|Goa trance|Indian folk|New wave of new wave|Rapso
9261	Njiqahdda	Punk blues|Music of Montenegro
9262	Art of Empathy	Pop|Folk rock|Industrial|Japanese Pop|Metallic Doom Rock|Acid rock|Nu metal|Goa trance|Psychedelic rock|Sacred|Gospel|Folk rock|Post-punk|Bozlak
9263	Stjarna	Blues|Metalcore|Folk metal|Jam rock|Drum and bass|Garage punk|Celtic punk|Freak folk|Virtual band|Dirtcore|Grindcore|Black gospel|Ambient industrial|Vocal Improvisation|Metalcore
9264	Oakenshield	Metallic Doom Rock|Goa trance|Industrial|Japanese Pop|Gospel|Nu metal|Sacred|Acid rock|Psychedelic rock|Post-punk|Goa trance|Folk rock|Folk rock|Oriental metal|Seven-string guitar|Jam rock|Clownstep|Acid rock|Grindcore|Bozlak
9265	Neglektum	Nu metal|Pop|Goa trance|Metallic Doom Rock|Industrial|Psychedelic rock|Gospel|Sacred|Goa trance|Madrigal|Post-punk|Oriental metal|Grunk|Techno|Acoustic guitar|Music of Montenegro|Acid rock|Minimal techno|Slovenian-style polka|Electronica|Acid rock|Nu metal
9266	Falls of Rauros	Alternative-reggaeton|Post-rock|Jam rock|Disc jockey|Samba|Grindcore|Music of Rostov
9267	Munarheim	Psychedelic rock|Metallic Doom Rock|Gospel|Music of Montenegro|Glam rock|Pop|Acid rock|Sacred|Clownstep|Post-punk|Melodic hardcore|Grime|Bluebeat|Video game
9268	Black Autumn	
9269	Svartvarg	Belgian hip hop|Pop|Bluegrass|Music of Montenegro|Glam rock|Metallic Doom Rock|Melodic hardcore|Downbeat|Grime|Soul, Pop, RnB, Gospel, Hip Hop|Trance|Acid rock|Acid rock
9270	The Hare and the Moon	Psychobilly|Psychedelic rock|Post-hardcore|Black metal|Contemporary Folk|Grindcore|Jam rock|Japanese Pop|Breakbeat hardcore|Adult album alternative|Punk rock|Grindcore|Post-rock|Heavy metal|Rare groove|Music of the Cayman Islands|Harsh noise|Kirana Gharana|Gospel|Emo|Melodic hardcore|Acid rock|Biguine|Trip hop|Goa trance|Power trio|Biguine|Acid rock|Acid rock|Protopunk|Music of Somerset|Acid rock
9271	Schattenvald	Post-punk|Glam rock|Metallic Doom Rock|Pop|Gospel|Psychedelic rock|Clownstep|Melodic hardcore|Punk blues|Doo-wop|Industrial|Music of Montenegro|Acid rock|Glam rock|Bozlak|Grime|Plena|Japanese Pop|French classical
9272	Mondstille	Drum and bass|Darkcore|Jam rock|Flamenco|Christian entertainment industry
9273	Der Weg einer Freiheit	
9274	SIG:AR:TYR	Sludge metal|Jam rock|Oriental metal|Melodic death metal|Japanese Pop|Industrial|Breakbeat|Sacred|Emo|Music of Montenegro|Slovenian-style polka|Melodic death metal|Moshcore|Neofolk|Sludge metal
9275	De Lirium's Order	Psychobilly|Jam rock|Folk metal|Emo|Samba|Mathcore
9276	Novemthree	Pop|Japanese Pop|Metallic Doom Rock|Sacred|Nu metal|Gospel|Post-punk|Psychedelic rock|Danish hip hop|African Rap|Seven-string guitar|Emo|Music of Limousin|Nu metal|Sludge metal|Jam rock|Progressive rock|Industrial|G-funk|Ppongtchak|Virtual band|Music of Montenegro|Detroit techno|Bozlak|Synthpop|Adult album alternative|Son montuno|Power electronics|Avant-garde|Surf punk
